user_id,username,name,sex,address,mail,birthdate,country,job,phone_number,date
P342612964,dingxiulan,曾淑娟,F,41254 北斗光明街998號3樓,gongjing@yahoo.com,1916-09-05,阿曼,舞蹈指導與舞蹈家,(01) 27382310,2003-01-15
J871254637,taokong,鄭家瑜,F,446 臺東民有街409號之5,laiguiying@yahoo.com,1929-01-15,匈牙利,會計師,09 3924234,1974-05-31
S416048274,yong69,張雅慧,F,43733 北港建國街340號0樓,mengyan@hotmail.com,1918-05-04,摩洛哥,售票／收銀人員,0948-966138,2000-12-16
S718533007,wei28,王龍,F,55364 關山興路14號0樓,qpeng@hotmail.com,1973-11-10,蓋亞那,林木伐運工作者,071 48116895,1988-09-13
G341919259,szhou,龍哲瑋,M,264 蘆竹市公園路122號之4,liulei@hotmail.com,1917-09-04,剛果,汽車美容人員,03-2896124,1973-11-23
Q994839047,li73,萬俊傑,F,18760 中和縣南街16號3樓,lei62@yahoo.com,1929-05-11,中非共和國,設計助理,09 4599272,1982-07-19
T194786179,yongshen,朱俊宏,M,329 新營大同街8段352號3樓,rwu@gmail.com,1966-06-15,西班牙,電話行銷人員,07-36059300,2015-01-29
P430458331,jun89,鄧羽,F,398 樹林市新生路65號1樓,xujing@gmail.com,1935-08-06,日本,平面設計／美編人員,(04) 42768903,1993-11-20
E079836993,guiying05,戴淑慧,M,87652 北斗永和路57號8樓,qiaoming@yahoo.com,1952-05-12,紐西蘭,室內設計／裝潢人員,04-5233178,2016-12-05
N770733648,fangjuan,李宗翰,M,479 蘆洲建國巷46號之2,lei63@hotmail.com,2014-06-19,柬埔寨,機械裝配員,08 5603564,2004-02-20
K223204821,xlu,方惠婷,M,182 汐止土城路83號之3,dongming@gmail.com,1983-10-30,寮國,資材主管,0944217636,1979-03-18
R201981048,yang01,劉怡婷,M,914 梅山縣延平路72號之7,weipeng@gmail.com,1934-01-09,馬其頓,估算人員,029 27044733,2005-12-29
W806367112,weifang,李雅涵,F,965 新營府中街5段13號3樓,li60@yahoo.com,1920-12-11,納米比亞,驗光師,09-1495545,2009-12-18
F975467562,guiyinglu,顧彥廷,M,380 板橋市大安街620號3樓,qiuli@hotmail.com,1921-07-09,敘利亞,圖書資料管理人員,0960197450,2016-07-24
M861935201,yangshen,安彥廷,M,81276 橫山市民族巷5號4樓,menglei@hotmail.com,1998-09-23,白俄羅斯,物管／資材,(00) 14666331,2021-05-14
U861787111,guiyingtan,吳建宏,F,18713 平鎮民權路99號之9,jing60@yahoo.com,1949-04-05,加拿大,系統維護／操作人員,0906-129838,2014-02-26
N039841916,dzeng,楊宗翰,M,326 臺東縣紅樹林巷169號之9,shenjun@gmail.com,1936-12-13,巴拿馬,EMC／電子安規工程師,(06) 41837178,2009-12-03
D779914269,minduan,林雅琪,F,64496 台中市建國巷719號之3,hsu@hotmail.com,2019-09-09,盧森堡,西餐廚師,052 16579581,2021-01-27
T848817868,weibai,鞠佩君,F,633 橫山縣新北投巷9號4樓,pingxia@gmail.com,1910-03-10,剛果共和國,通信測試維修人員,0912-931500,1986-02-25
J193697167,xiulan42,王惠如,F,17071 八德公園巷14號之2,yong39@yahoo.com,1951-08-27,尼日,展場／櫥窗佈置人員,044 77983684,1972-05-16
P554730833,jie99,成俊宏,F,602 竹北縣民富街7號1樓,qiang90@gmail.com,2020-10-23,哥倫比亞,林木伐運工作者,02-3950692,1971-01-17
Y239619227,wren,趙家銘,M,927 朴子大仁巷2段443號3樓,minjiang@hotmail.com,1962-08-11,依朗,公家機關人員,0925-132241,1996-06-22
R675032062,jyan,吳淑華,M,635 新營大安路87號4樓,taoduan@hotmail.com,1940-09-15,不丹,類廚師,0997205071,2003-05-17
O761850828,ehe,李哲瑋,M,96708 草屯市四維巷907號之0,ping65@hotmail.com,1994-05-26,智利,客戶服務主管,(04) 61413885,1985-09-18
W474740008,xiaoxiuying,範詩涵,M,86169 樹林博愛街61號8樓,chao56@yahoo.com,1997-06-05,斯洛伐克,醫師,(06) 14250547,1983-09-19
M052160612,xmeng,覃飛,F,18926 台中縣新埔巷785號4樓,gangshao@gmail.com,1934-10-28,印度,打版人員,01-62234567,2015-11-17
D410945825,gkong,李志偉,F,747 頭份縣永和街361號之5,na52@hotmail.com,2004-05-04,百慕達,播音／配音人員,0911809603,2016-10-13
E274438249,leixie,楊宗翰,F,15785 楊梅延平路1號之1,nagong@hotmail.com,1928-11-30,百慕達,零件工程師,(07) 54248375,1991-04-13
J167145890,qliu,周佳樺,M,87167 新營興路684號之1,ubai@gmail.com,1947-10-11,巴拿馬,染整技術人員,02-99363391,1999-06-01
I863614094,jing49,周冠宇,F,573 蘆洲博愛街995號之1,lijing@hotmail.com,1908-01-10,比利時,診所助理,0961-658925,1977-01-03
K845248096,tao34,王郁婷,F,540 太保動物園路300號之8,minyuan@yahoo.com,1956-09-13,獅子山,星象占卜人員,07-2830010,1975-06-24
W795988629,longping,桂龍,F,281 中和明德巷111號之9,mingshen@gmail.com,1915-05-29,葡萄牙,運動教練,01 1824043,2012-02-15
B591082432,xiuyingzheng,曹佳蓉,M,91508 台南縣五福巷262號之2,hetao@gmail.com,1933-10-26,德國,牙醫師,0949-093226,2000-12-23
Q010811901,dxu,熊怡伶,M,43795 八德新生路8號之0,na05@gmail.com,2010-04-01,玻利維亞,調酒師／吧台人員,(01) 27680946,1981-09-19
P765745861,qinqiang,徐淑華,F,195 金門市新店路410號之2,juan34@hotmail.com,1994-07-04,蒲隆地,資料庫管理人員,(07) 55915011,2000-04-22
B224621080,chao43,蕭志宏,F,81216 雲林市華興巷20號6樓,jchang@gmail.com,1913-04-19,多米尼克,品管／品保主管,0987113196,1983-08-06
P240447319,weizhang,劉志偉,M,72653 朴子市文山街57號1樓,wei93@yahoo.com,1962-09-13,紐西蘭,資訊專業人員,002 72836560,2013-03-25
Q531238613,junxu,陳怡婷,M,619 樹林縣中和街546號7樓,ttao@yahoo.com,1950-05-15,西班牙,網站行銷企劃,05-23739289,2010-07-14
P174106756,xiuyingtian,黃中山,F,718 宜蘭市蘆洲巷7號之4,yangu@hotmail.com,1918-04-08,剛果共和國,遊戲企劃人員,0928249353,1999-05-18
W879032723,fxiao,張淑芬,M,790 大里市德路28號4樓,ming72@hotmail.com,1979-08-15,剛果,電子商務技術主管,(09) 85198958,1982-06-27
U617524658,lei32,潘家瑜,F,24418 台南復興路2號之4,mxia@gmail.com,1936-03-18,安圭拉,總務人員,0967771653,2005-10-18
C067167724,xiulan18,李婷婷,M,90420 桃園文山街7號4樓,liangtao@gmail.com,2017-04-27,阿路巴,軟體專案主管,03-2219659,1995-02-27
J012748354,fujun,吳惠婷,F,145 永康市景美巷9號2樓,juan07@gmail.com,1954-09-15,澳門,電腦系統分析師,01 3258285,2015-01-25
D448211388,chao22,劉靜宜,M,31896 台中縣關渡街183號2樓,juan05@hotmail.com,1998-11-27,印尼,娛樂事業人員,0921-986703,1972-09-09
G843151948,jpeng,潘俊賢,F,15329 太保市東湖街7號9樓,juandu@yahoo.com,1911-08-31,土耳其,電鍍／表面處理技術人員,04-8789763,1991-04-16
W414868657,yong08,陳怡萱,M,177 梅山光明巷9號5樓,pli@gmail.com,1996-07-19,格瑞那達,粉末冶金模具技術人員,(04) 24673860,2017-09-08
E573669292,jingshen,謝怡如,M,479 宜蘭市永寧路191號之8,fangpan@hotmail.com,1929-10-09,肯亞,電源工程師,0901-449254,1995-06-19
J908236536,osun,陳美琪,M,207 草屯中山街4段2號0樓,tao68@yahoo.com,1951-04-19,智利,自動控制工程師,04-58113970,2007-01-17
N160038087,tyu,袁琬婷,M,139 台東自立路600號之2,pingjin@hotmail.com,1959-12-27,德國,連鎖店管理人員,01-7126500,2009-07-05
G764401124,taoxia,鐘淑華,F,57716 鳳山忠義路7號4樓,xuxia@yahoo.com,2014-04-26,卡達,CAD／CAM工程師,05-48249300,2010-03-11
A310718222,jiezeng,曾家瑜,F,13603 北港市廣慈巷90號之7,tianmin@hotmail.com,1917-08-04,愛沙尼亞,市場調查／市場分析,04-82058242,2014-12-26
Q554846113,yegang,吳心怡,M,743 八德博愛路622號之8,jingzhou@gmail.com,1919-06-07,尼泊爾,水利工程師,0931-070828,2008-03-05
M856167008,fhuang,王心怡,F,18426 新北忠義路7號9樓,xia70@yahoo.com,1980-11-28,塞席爾,電台工作人員,0981-893035,1979-06-10
E162696965,jing86,金淑華,F,567 北竿市光明街16號9樓,gang55@hotmail.com,1942-06-11,馬爾他,硬體研發工程師,0931-314426,1974-02-14
O233542878,wanggang,馮怡如,M,72833 樹林市新莊巷2段9號2樓,gumin@yahoo.com,2014-12-26,烏干達,特用化學工程師,06-31291134,2000-03-19
K257304130,wzeng,趙信宏,F,546 桃園縣中興街517號2樓,jie78@gmail.com,1915-02-01,捷克,行銷企劃主管,03-41858853,1984-07-19
K223718267,jiangxia,張承翰,F,89780 斗六劍南街1號3樓,myuan@yahoo.com,1940-02-15,法國,國貿人員,(08) 83901877,1975-02-11
E796855261,junjin,段心怡,F,91916 嘉義縣古亭街41號之8,li82@gmail.com,1999-06-25,波希尼亞及赫塞哥維那,導播,(03) 59082858,2012-07-04
G099654544,yong85,李詩婷,M,676 蘆洲市信義路876號9樓,caochao@hotmail.com,1908-02-22,斐濟,助理教授,(02) 41395473,2002-02-13
Q642341576,sunyang,曲羽,F,32101 草屯新生街8號之9,yan76@gmail.com,2021-01-15,玻利維亞,SMT工程師,06-48351542,2015-08-05
Y049655933,jiewei,甘淑貞,F,936 花蓮市勝利路334號之8,jie22@gmail.com,1930-12-26,冰島,系統維護／操作人員,08-26419487,1997-11-24
K913951842,zfu,黃宜君,F,96379 北港芝山巷77號4樓,weiping@yahoo.com,1972-08-16,剛果共和國,電玩程式設計師,00-1969508,1995-09-05
D549713065,wujuan,周冠霖,M,173 永和縣長安街6號3樓,leikang@gmail.com,1995-05-18,土耳其,壓鑄模具技術人員,(06) 12971938,1979-06-21
U870121213,huguiying,李冠廷,M,53132 台北博愛巷8段784號4樓,qiangyi@hotmail.com,1973-08-30,阿曼,外務／快遞／送貨,0949-618856,1995-07-08
B929893869,wei25,白佳蓉,M,309 竹田縣小碧潭路8號9樓,guiyingzhang@gmail.com,1922-03-08,阿路巴,多媒體動畫設計師,03-8705644,1983-07-27
J338968965,yiqiang,楊嘉玲,M,53305 基隆新生街2號9樓,gaochao@hotmail.com,1924-08-10,羅馬尼亞,牙醫師,09 7386178,1980-08-20
L547129999,tiangang,陳佳蓉,M,575 板橋天母巷542號9樓,vgu@gmail.com,1985-06-02,柬埔寨,居家服務督導員,001 27977966,2008-12-30
Y698549113,xiulanzhou,車佳蓉,M,264 臺東新埔巷480號1樓,ming88@hotmail.com,1958-10-07,西薩摩亞,保稅人員,09 1554235,1999-12-22
M041384208,haoping,王宇軒,M,25238 基隆博愛街2號3樓,vfu@hotmail.com,1912-11-27,西薩摩亞,工業設計,03-42172199,2002-05-06
B988986613,wei06,任怡君,F,951 斗六縣古亭街275號之2,guoguiying@gmail.com,2006-04-21,泰國,法律專業人員,098 56975223,1993-07-09
K324553692,juan61,曾馨儀,M,68595 北竿新北投巷91號之8,yangu@yahoo.com,1910-10-05,查德,一般動物飼育工作者,08 6360250,1979-07-11
K911030817,yang54,朱淑芬,F,422 台南大智路968號6樓,longxia@hotmail.com,1973-03-09,喀麥隆,電子商務技術主管,0927361875,1973-03-09
R392631684,guiying65,韋承翰,F,736 竹北萬隆巷650號之9,vfang@hotmail.com,1969-01-25,獅子山,多媒體開發主管,0964-287364,1981-05-20
W207173995,guochao,魏庭瑋,M,26103 汐止市勝利巷876號之4,haoyang@yahoo.com,1917-07-31,瑞士,IC封裝／測試工程師,0955-479673,1973-08-03
C757104784,eshao,王雅惠,F,948 北斗正義巷2號4樓,fzeng@yahoo.com,1962-01-07,秘魯,船務／押匯／報關人員,04 2359889,1985-05-12
H167891314,ixiao,吳婉婷,F,35413 汐止市成功街73號之9,jun86@gmail.com,1953-05-09,史瓦濟蘭,光電工程研發主管,0949116016,1973-09-06
W644976191,tao46,劉雅琪,F,58650 苗栗中興路6段715號5樓,ping80@yahoo.com,1926-10-03,貝里斯,營運管理師,07-53516410,2004-11-04
G433761437,xyuan,金佳玲,F,94039 豐原縣三民巷79號之5,juan54@gmail.com,1938-08-25,瓜地馬拉,專案管理主管,08-19789066,1989-07-24
F751593497,dyan,張冠霖,M,61373 澎湖市民有路4號2樓,xiangming@gmail.com,1972-06-24,馬達加斯加,家庭代工,03-16072351,1993-09-20
D060804664,xlei,原淑慧,F,11425 嘉義芝山路6號4樓,tianming@gmail.com,1989-09-01,捷克,音樂老師,035 95671779,2007-04-06
K602144101,ktang,譚怡萱,M,175 光復中正路4號8樓,sutao@gmail.com,1986-10-27,模里西斯,地質與地球科學研究員,0987491957,2011-02-04
W624373490,jiejia,蘇馨儀,M,380 雲林市新生路4段14號6樓,jiangmin@hotmail.com,1928-06-07,諾魯,機械裝配員,09 1761040,1987-09-29
N468906119,qiang85,文佳蓉,M,48779 永康縣雙連街590號之4,odeng@yahoo.com,1950-08-25,阿爾及利亞,業務助理,05-17201470,2009-12-25
B666599869,xye,曾家銘,M,34795 桃園縣東湖路561號2樓,fujing@gmail.com,1927-01-10,巴拉圭,LCD設備工程師,0951-466094,1989-02-09
F394361839,luomin,張庭瑋,M,72135 台北市府中路602號之6,xia77@gmail.com,2001-12-30,秘魯,傳銷人員,07-8655325,1971-07-26
T902113245,jingdeng,張雅琪,F,474 平鎮奇岩街20號之0,chenna@yahoo.com,1922-07-28,保加利亞,家事服務人員,0927-288888,1990-11-23
F085961455,xiulan30,衣淑芬,F,52527 台中縣西門街369號之2,jie45@gmail.com,1988-06-09,諾魯,勞工安全衛生管理師,001 27725046,2002-09-10
W621457475,jingding,劉怡如,M,940 雲林中正路269號之9,na08@hotmail.com,1999-12-07,聖克里斯多福及尼維斯,人力／外勞仲介,0942-357376,1997-11-01
S342744597,qwu,喬羽,M,62394 朴子象山巷5段9號之0,hetao@yahoo.com,1916-11-09,開曼群島,財務分析人員,0911557197,2007-08-21
T458528188,bjia,陳怡伶,F,86456 蘆竹縣勝利路9號之1,junzheng@gmail.com,1943-04-11,索馬利亞,放射性設備使用技術員,050 39831616,1982-01-25
P922043187,xiulan71,程淑華,M,307 竹北永安路79號之0,weizheng@gmail.com,2020-04-20,韓國,驗光師,0984750437,2013-12-27
E337449663,ozeng,王宜君,F,55240 員林縣中興街890號7樓,yyan@yahoo.com,1972-02-29,匈牙利,秘書,02 8052523,2020-10-01
E155980906,fangkong,倪佳樺,F,327 彰化文化路21號之0,ping32@hotmail.com,1970-10-13,斐濟,電機設備裝配員,00-75664852,2005-06-04
C473718361,lxiong,張佳樺,F,703 北斗市新生路7號7樓,xia09@gmail.com,1918-07-11,奧地利,經營管理主管,(06) 69718144,1970-02-13
X060427642,xiulangu,張馨儀,M,480 員林縣大橋頭街6號0樓,itan@gmail.com,1990-10-07,蘇丹,講師,06-49602817,2000-07-05
Q148442370,yuna,潘怡君,M,51577 永康縣動物園街324號之6,guiyinglai@yahoo.com,1971-12-03,比利時,助理工程師,(01) 93430399,1999-08-22
R250386419,lei03,阮雅萍,M,639 阿里山四維路5段56號之2,qiangxiang@gmail.com,1982-10-11,史瓦濟蘭,MES工程師,09-9841636,2007-04-25
W266401719,pingliao,邢冠宇,M,51524 連江大坪街757號0樓,wei86@yahoo.com,2018-11-28,馬來西亞,系統整合／ERP專案師,01-78993162,2007-04-03
B159275498,lei42,歐陽雅文,F,41250 平鎮明德巷8號2樓,jingwang@yahoo.com,1940-02-28,阿根廷,倉管,0978160745,1992-08-13
B394946483,weixiong,陳佳穎,M,751 汐止和平街948號之6,zhujuan@hotmail.com,1950-04-17,柬埔寨,類比IC設計工程師,(08) 86034392,1976-06-09
Y743426851,yanwang,劉俊宏,F,10624 台中市興街880號之2,vtian@hotmail.com,1953-01-28,奧地利,遊戲企劃人員,02-44926484,1995-05-21
Z169384898,xsun,項靜宜,M,27764 大里縣大安街924號8樓,fangguiying@gmail.com,1967-12-22,愛沙尼亞,雷射操作技術員,0901-006448,1991-11-15
H215398667,fang94,陳家瑜,F,275 台東平和街752號之2,fang27@gmail.com,1915-10-27,波蘭,多媒體開發主管,(05) 10140900,2015-05-15
O177091342,ftao,吳詩婷,F,877 雲林學府路9號之0,qiangyu@yahoo.com,1933-10-28,喬治亞,廠務,054 49878997,1974-12-18
O377633349,yangzhang,謝詩涵,F,783 嘉義市北投巷2號之5,zengxiulan@gmail.com,1951-07-19,馬來西亞,聲學／噪音工程師,0974783439,1994-11-15
J337933821,weisun,陳雅筑,F,139 關山關渡路2號之5,lkang@gmail.com,1928-01-18,烏干達,旅遊休閒類主管,0977025842,1972-08-30
V866386632,tyan,崔俊傑,F,269 基隆縣新興路9號之8,yinqiang@hotmail.com,1929-05-04,卡達,生命禮儀師,(04) 51893294,1989-12-10
M857297739,guiyingxie,邱宜庭,F,82953 苗栗縣育英街8號9樓,tao11@yahoo.com,1958-11-03,秘魯,西點／蛋糕師,04 6148014,1980-11-14
X180534489,jie45,李依婷,F,25598 高雄縣大安街14號5樓,qshi@yahoo.com,1906-11-24,哥斯大黎加,星象占卜人員,07-54253335,2009-05-10
A224539279,taomao,靳瑋婷,F,685 中和成功巷177號3樓,tao11@yahoo.com,2006-05-18,剛果,空服員,06 3994611,1989-11-18
V745239927,jinming,覃志豪,M,563 新北博愛巷775號之8,nahou@gmail.com,1963-08-02,開曼群島,旅遊休閒類主管,01-46867411,2008-11-22
N392169479,zhao,董慧君,F,171 基隆縣劍南街7段7號之5,zhengwei@yahoo.com,1937-01-24,泰國,律師,0919-604963,1984-09-22
Z116800454,pingqian,樊嘉玲,F,83017 金門忠義路232號之6,plin@gmail.com,1992-01-13,斯里蘭卡,驗光師,(04) 89314199,1979-12-07
U394321029,wenyang,許淑娟,F,615 苗栗光復路1號之2,yuanming@gmail.com,1981-12-08,蓋亞那,生管助理,(01) 22212411,1974-09-04
G004788405,luoxiuying,李雅萍,M,10524 台北市國凱八德街1號0樓,oyan@gmail.com,1928-03-29,羅馬尼亞,法務／智財主管,09 1010765,2007-09-26
E481952187,leijin,章怡君,F,82383 三重文昌路92號之9,uduan@gmail.com,1995-06-10,汶萊,泥水工,029 77131079,1993-11-21
K795086691,minyu,鄒依婷,M,789 南投博愛巷84號之9,yan37@gmail.com,1917-03-25,丹麥,成本會計,0913313856,2014-08-06
D430038752,jinggao,姜嘉玲,M,85011 台北中興街4號4樓,pingwu@gmail.com,2015-05-14,丹麥,生產設備工程師,(04) 71368619,1972-01-04
C993792993,minghe,車傑克,M,870 古坑新埔巷16號之1,tao79@hotmail.com,1976-02-04,牙買加,人力資源助理,05-67722827,1973-04-14
L536429435,guoxiuying,李沖,M,402 臺中縣和平巷5段381號3樓,uyi@gmail.com,1945-02-28,賴索托,傳播媒體企劃人員,03-5102874,2011-04-03
W045085618,zhangguiying,喻美玲,F,243 頭份廣慈路59號之4,tchang@yahoo.com,1917-11-04,賴索托,網路管理工程師,0905-413834,1995-07-01
H973314626,kangchao,鄭郁雯,M,33010 嘉義中山街31號7樓,jinli@hotmail.com,2020-10-14,斯里蘭卡,店長／賣場管理人員,08-8411806,1981-04-18
N275055936,zhaoyan,劉怡君,F,172 台南小碧潭街31號之7,leicheng@yahoo.com,2015-09-10,比利時,助理工程師,(04) 84498859,2016-06-07
E789795176,atian,丁威廷,M,367 橫山紅樹林巷1號0樓,taoqiao@yahoo.com,1925-03-11,芬蘭,電機技師／工程師,0958408091,2017-11-13
E879897327,xiuyingpeng,章嘉玲,F,35172 關山市華興巷628號之6,naguo@gmail.com,1991-04-20,迦納,類廚師,07 9851672,1991-12-15
I538255082,vgao,和哲瑋,F,10231 鳳山華興街4號4樓,min37@yahoo.com,1910-11-01,布吉納法索,珠寶及貴金屬技術員,0997-719122,1976-11-22
R729887354,xiuying74,陳雅涵,F,66144 朴子福安街490號2樓,fangcui@hotmail.com,1928-02-06,烏克蘭,醫師,0964854448,2011-09-22
B679133208,ming91,熊嘉玲,F,475 屏東民富路1號之4,juan86@gmail.com,1950-06-21,巴哈馬,調酒師／吧台人員,04 1933305,1979-01-10
K965089071,gang55,陳佳蓉,M,80102 蘆洲三民路76號之3,xiayan@yahoo.com,1931-11-09,多哥,板金技術員,0929-910704,1983-07-20
Q505254753,xiulanfang,常懿,M,427 連江市永安路87號3樓,yanlu@gmail.com,1996-01-15,巴基斯坦,客戶服務主管,09-98515968,2016-09-02
X764080626,tdu,王家瑋,F,38183 桃園縣自由路193號之2,chenfang@hotmail.com,1985-01-15,波希尼亞及赫塞哥維那,醫療設備控制人員,09-89540229,2017-11-24
Q778734130,li87,李淑華,M,823 中和縣民享路336號之3,li31@hotmail.com,1932-02-28,斯洛伐克,混凝土工,03 8077371,1972-05-08
E843412180,elong,崔淑華,M,348 新營中華路8段93號之0,wanguiying@gmail.com,1966-04-22,象牙海岸,小貨車司機,0936-794567,1996-08-07
Q308022535,jing84,賀羽,M,876 連江新興巷786號之5,izhang@hotmail.com,1985-04-02,烏拉圭,醫師,0909-382973,1984-02-09
P320067240,yanggong,馮淑慧,M,151 北港民享巷768號之9,lixue@gmail.com,2011-06-06,亞美尼亞,攝影師,04 4353697,2005-05-28
I751700572,mxiao,李沖,F,119 台北市西門巷929號之0,dingmin@yahoo.com,1957-03-22,尼泊爾,LCD設備工程師,00-5320048,1974-01-01
X691122554,dpeng,謝郁雯,F,274 蘆竹縣國凱八德巷707號3樓,songli@yahoo.com,1940-07-19,玻利維亞,顧問人員,030 33419156,1999-07-02
W509492879,renlei,楊佳樺,M,62603 樹林國凱八德街54號4樓,jie79@gmail.com,1917-01-22,阿根廷,商業設計,0928918253,2005-09-12
A501944196,guojie,沈詩涵,M,276 南投民生路68號8樓,li96@hotmail.com,2012-05-12,智利,自動控制工程師,0969-927701,1998-09-20
R695548440,jiajing,李宗翰,F,249 台北縣民生街37號3樓,daixiuying@gmail.com,1982-08-02,緬甸,汽車銷售人員,(04) 46076089,1977-10-14
O530584197,fyu,趙靜怡,F,45320 卑南縣中正巷3段90號之7,taokong@hotmail.com,1916-09-16,薩爾瓦多,生產管理主管,05-68760506,2017-09-30
T774107460,shenyang,賈怡如,M,220 三重市昆陽巷5號2樓,yong99@gmail.com,1940-11-17,貝里斯,醫事放射師,05-54953862,2006-02-26
E032811750,ming20,羅惠如,F,63148 澎湖市新生巷5段21號之3,gzheng@gmail.com,1927-09-06,斐濟,機械操作員,06 3977624,1998-01-01
I824570082,cdu,汪雅婷,M,593 桃園縣民治路49號8樓,ytan@hotmail.com,1982-08-15,冰島,推土機設備操作員,08-1123808,2010-03-03
L552064401,llin,劉欣怡,M,36958 竹北新興路7段83號之7,laina@gmail.com,1937-03-13,印度,醫藥業務代表,078 64043633,2001-10-27
V663161896,hechao,許冠廷,M,19427 竹北光復巷1號之3,zhaoguiying@yahoo.com,1992-07-15,蒙古,統計學研究員,07-27606881,1975-02-27
S578007942,longfang,張宜庭,F,889 雲林縣建國街390號9樓,panjie@gmail.com,1943-06-04,摩洛哥,志工人員,07 7382990,2010-11-24
D107996474,xiuying17,王雅惠,F,74795 台北大勇街9號之4,shaoxiuying@hotmail.com,1910-10-24,韓國,運輸交通專業人員,0948-313112,2017-11-22
T266384796,jiangli,徐婷婷,M,932 蘆竹昆陽街329號之1,scao@gmail.com,1956-09-24,芬蘭,CNC機台操作人員,(03) 58401411,1970-06-25
R940268834,jie84,莫淑慧,M,848 新北市林森路7號8樓,yma@hotmail.com,1991-12-09,衣索匹亞,資料庫管理人員,0990-805387,1993-10-29
G800434890,moxia,孫雅慧,M,96838 桃園市新生路6段3號之7,longyong@gmail.com,1954-05-29,哥斯大黎加,不動產／商場開發人員,(07) 76731299,2004-07-15
J259211542,na17,蔣志宏,F,767 斗六中興巷754號之7,yang85@gmail.com,1914-09-10,孟加拉,內業工程師,07-52601235,2017-08-20
R924255693,yaoxiuying,劉惠如,M,55541 卑南市正義街47號7樓,maowei@yahoo.com,1952-12-31,多明尼加,店長／賣場管理人員,0929860584,1979-06-13
N847807480,qianping,任冠宇,M,113 蘆竹縣大安巷8號之6,mzou@gmail.com,1915-05-31,約旦,農藝作物栽培工作者,05-8207717,2012-08-22
I340553158,xiuying19,許冠宇,M,696 樹林縣太平巷3段546號之9,xiangping@yahoo.com,1935-01-21,奧地利,志願役軍官／士官／士兵,02 3144535,2013-04-12
H947307331,houchao,蔡懿,F,952 太保縣長安街1號之0,dgong@gmail.com,1998-01-30,紐西蘭,測試人員,08 2554562,1976-12-02
B815648132,elei,劉俊傑,F,428 苗栗三民街79號之2,icai@yahoo.com,1997-07-19,聖克里斯多福及尼維斯,焊接及切割技術員,(08) 98830819,1979-10-02
R792455039,mxu,李馨儀,F,512 彰化天母巷6號之3,yong04@gmail.com,1910-04-18,獅子山,公共衛生醫師,06-56166612,2019-11-14
J974882488,uduan,陳馨儀,F,50706 雲林紅樹林路98號0樓,mqian@yahoo.com,1930-05-11,埃及,麵包師,0947109144,2018-03-20
X681544573,jfeng,蔣懿,F,968 平鎮迴龍街5號8樓,xia29@yahoo.com,1939-12-25,瑞士,語文補習班老師,(03) 66619087,1999-04-20
X951378564,na24,朱鈺婷,F,62121 嘉義德巷6段880號之3,gangdai@gmail.com,1957-04-19,保加利亞,軟體專案主管,052 53400511,2018-10-26
R139160281,junlai,劉俊宏,M,949 新竹關渡路65號7樓,xshen@yahoo.com,1952-07-04,烏克蘭,教保員,0910-880495,1973-02-10
M468603957,kshen,丁龍,F,135 宜蘭市育英街5號1樓,zhaoqiang@yahoo.com,1996-03-31,塞內加爾,翻譯／口譯人員,(03) 76693588,1993-05-02
L432025211,iren,賈佳樺,M,11358 褒忠新生街622號之4,wenchao@yahoo.com,2008-02-11,斐濟,不動產產權審核／估價師,071 39822400,2015-01-15
D844711169,clai,馬依婷,F,551 桃園動物園街43號8樓,cmao@yahoo.com,1989-10-03,俄羅斯,專科護理師,(02) 74296964,1994-03-11
A888720582,chao,武佳樺,F,321 臺中中華街544號3樓,bchen@hotmail.com,1984-03-03,委內瑞拉,運動教練,08 4843773,2008-08-10
O452482860,hhou,張羽,M,82171 牡丹市頂福州街962號之0,hanming@hotmail.com,2013-06-15,泰國,網路管理工程師,09-5313489,1990-05-07
A014608392,cuimin,張嘉玲,F,29626 大里市大坪路1段88號8樓,duanwei@gmail.com,1932-08-22,波札那,生產技術／製程工程師,(01) 84653633,1987-08-29
X485765520,abai,李淑芬,F,205 板橋市新生街316號1樓,tianlei@hotmail.com,1979-03-07,阿根廷,建築物電力系統維修工,(07) 36094135,1992-02-19
T852445214,mofang,袁美琪,F,61883 蘆竹中山路6號之3,zhaoguiying@hotmail.com,2009-06-23,墨西哥,放射性設備使用技術員,05 1907104,1982-06-20
D855258708,zhangyang,曾宜君,F,788 板橋市新店路3號7樓,tangyang@yahoo.com,1974-01-14,塞浦路斯,資源回收人員,0929131602,1997-06-07
Z958930643,bzeng,費飛,F,40240 斗六光復巷859號之1,chao79@hotmail.com,2015-05-09,愛爾蘭,牙醫師,0966-933043,2012-12-07
E226646084,huangyong,趙佳樺,M,405 桃園縣平和街90號6樓,mingliu@yahoo.com,1930-03-24,貝里斯,領班,0981014875,1999-02-28
M425076019,vtan,葛彥廷,F,58648 高雄市公園巷4號8樓,lei44@hotmail.com,1976-06-07,愛爾蘭,門市／店員／專櫃人員,0952216934,1994-08-08
I260100397,haona,江羽,M,154 竹田縣關渡路842號之5,oyao@gmail.com,1943-10-20,白俄羅斯,BIOS工程師,051 55710185,2011-12-21
B940777099,zhongping,任淑芬,F,48015 褒忠中正街277號3樓,li62@gmail.com,2005-12-18,澳大利亞,國貿人員,(06) 29808981,2010-11-16
